course_name,course_type,course_credit_hours,course_days_of_the_week,course_start_time,course_end_time,course_instructor,course_location,course_max_enroll,course_enrolled,course_remained,course_department,course_start_date,course_end_date,semester,course_crn,course_level,course_section
PHYSICS II,LEC,4,TF,8:00AM,9:50AM,Ciolek,DARRIN 318,48,43,5,PHYS,2020-01-13,2020-05-08,SPRING 2020,91142,1200,07
PHYSICS II,TES,4,W,6:00PM,7:20PM,Staff,DARRIN 318,48,43,5,PHYS,2020-01-13,2020-05-08,SPRING 2020,91142,1200,07
PHYSICS II,STU,4,TF,10:00AM,11:50AM,Lin,J-ROWL 2C22,48,41,7,PHYS,2020-01-13,2020-05-08,SPRING 2020,91260,1200,08
PHYSICS II,LEC,4,TF,8:00AM,9:50AM,Ciolek,DARRIN 318,48,41,7,PHYS,2020-01-13,2020-05-08,SPRING 2020,91260,1200,08
PHYSICS II,TES,4,W,6:00PM,7:20PM,Staff,DARRIN 318,48,41,7,PHYS,2020-01-13,2020-05-08,SPRING 2020,91260,1200,08
PHYSICS II,STU,4,TF,12:00PM,1:50PM,Schroeder,J-ROWL 2C14,48,34,14,PHYS,2020-01-13,2020-05-08,SPRING 2020,92549,1200,09
PHYSICS II,LEC,4,TF,8:00AM,9:50AM,Ciolek,DARRIN 318,48,34,14,PHYS,2020-01-13,2020-05-08,SPRING 2020,92549,1200,09
PHYSICS II,TES,4,W,6:00PM,7:20PM,Staff,DARRIN 330,48,34,14,PHYS,2020-01-13,2020-05-08,SPRING 2020,92549,1200,09
PHYSICS II,STU,4,TF,12:00PM,1:50PM,Schroeder,J-ROWL 2C22,48,22,26,PHYS,2020-01-13,2020-05-08,SPRING 2020,92656,1200,10
PHYSICS II,LEC,4,TF,8:00AM,9:50AM,Ciolek,DARRIN 318,48,22,26,PHYS,2020-01-13,2020-05-08,SPRING 2020,92656,1200,10
PHYSICS II,TES,4,W,6:00PM,7:20PM,Staff,DARRIN 330,48,22,26,PHYS,2020-01-13,2020-05-08,SPRING 2020,92656,1200,10
PHYSICS II HONORS,LEC,4,MR,8:00AM,9:50AM,Persans,DARRIN 330,40,25,15,PHYS,2020-01-13,2020-05-08,SPRING 2020,92550,1250,01
PHYSICS II HONORS,LAB,4,W,10:00AM,11:50AM,Staff,J-ROWL 2C22,40,25,15,PHYS,2020-01-13,2020-05-08,SPRING 2020,92550,1250,01
PHYSICS II HONORS,LEC,4,MR,8:00AM,9:50AM,Persans,DARRIN 330,40,4,36,PHYS,2020-01-13,2020-05-08,SPRING 2020,92551,1250,02
PHYSICS II HONORS,LAB,4,W,10:00AM,11:50AM,Staff,J-ROWL 2C14,40,4,36,PHYS,2020-01-13,2020-05-08,SPRING 2020,92551,1250,02
PHYSICS II HONORS,LEC,4,MR,8:00AM,9:50AM,Persans,DARRIN 330,45,42,3,PHYS,2020-01-13,2020-05-08,SPRING 2020,94593,1250,03
PHYSICS II HONORS,LAB,4,W,12:00PM,1:50PM,Staff,J-ROWL 2C22,45,42,3,PHYS,2020-01-13,2020-05-08,SPRING 2020,94593,1250,03
MATERIALS SCIENCE,STU,4,MR,10:00AM,11:50AM,Tomozawa/Shi,WALKER 6113,5,0,5,PHYS,2020-01-13,2020-05-08,SPRING 2020,94928,1600,02
MATERIALS SCIENCE,LEC,4,W,1:00PM,1:50PM,Staff,DARRIN 330,5,0,5,PHYS,2020-01-13,2020-05-08,SPRING 2020,94928,1600,02
MATERIALS SCIENCE,STU,4,MR,12:00PM,1:50PM,Siegel/Shi,WALKER 6113,5,0,5,PHYS,2020-01-13,2020-05-08,SPRING 2020,94931,1600,03
MATERIALS SCIENCE,LEC,4,W,1:00PM,1:50PM,Staff,DARRIN 308,5,0,5,PHYS,2020-01-13,2020-05-08,SPRING 2020,94931,1600,03
MATERIALS SCIENCE,STU,4,MR,2:00PM,3:50PM,Shi,WALKER 6113,5,1,4,PHYS,2020-01-13,2020-05-08,SPRING 2020,94934,1600,04
MATERIALS SCIENCE,LEC,4,W,1:00PM,1:50PM,Staff,SAGE 3510,5,1,4,PHYS,2020-01-13,2020-05-08,SPRING 2020,94934,1600,04
MATERIALS SCIENCE,STU,4,TF,8:00AM,9:50AM,Fohtung/Shi,WALKER 6113,5,0,5,PHYS,2020-01-13,2020-05-08,SPRING 2020,94937,1600,05
MATERIALS SCIENCE,LEC,4,W,1:00PM,1:50PM,Staff,LOW 4050,5,0,5,PHYS,2020-01-13,2020-05-08,SPRING 2020,94937,1600,05
MATERIALS SCIENCE,STU,4,T,10:00AM,11:50AM,Palermo/Shi,LOW 4050,5,0,5,PHYS,2020-01-13,2020-05-08,SPRING 2020,94940,1600,06
MATERIALS SCIENCE,LEC,4,F,10:00AM,11:50AM,Staff,WALKER 6113,5,0,5,PHYS,2020-01-13,2020-05-08,SPRING 2020,94940,1600,06
MATERIALS SCIENCE,LEC,4,W,1:00PM,1:50PM,Staff,DARRIN 337,5,0,5,PHYS,2020-01-13,2020-05-08,SPRING 2020,94940,1600,06
MATERIALS SCIENCE,STU,4,MR,4:00PM,5:50PM,Sundararam/Shi,WALKER 6113,5,0,5,PHYS,2020-01-13,2020-05-08,SPRING 2020,94943,1600,07
MATERIALS SCIENCE,LEC,4,W,1:00PM,1:50PM,Staff,DARRIN 318,5,0,5,PHYS,2020-01-13,2020-05-08,SPRING 2020,94943,1600,07
QUANTUM PHYSICS I,LEC,4,TF,10:00AM,11:50AM,Rhone,J-ROWL 2C13,35,30,5,PHYS,2020-01-13,2020-05-08,SPRING 2020,95685,2210,01
QUANTUM PHYSICS II,LEC,4,MR,4:00PM,5:50PM,Persans,TROY 2012,70,66,4,PHYS,2020-01-13,2020-05-08,SPRING 2020,93515,2220,01
FUNDAMENTALS OF OPTICS,LEC,4,T,2:00PM,3:50PM,Ngom,J-ROWL 2C22,24,7,17,PHYS,2020-01-13,2020-05-08,SPRING 2020,91143,2620,01
FUNDAMENTALS OF OPTICS,LEC,4,F,2:00PM,3:50PM,Ngom,J-ROWL 2C22,24,7,17,PHYS,2020-01-13,2020-05-08,SPRING 2020,91143,2620,01
FUNDAMENTALS OF OPTICS,LAB,4,W,10:00AM,11:50AM,Staff,J-ROWL 2W05,24,7,17,PHYS,2020-01-13,2020-05-08,SPRING 2020,91143,2620,01
FUNDAMENTALS OF OPTICS,LEC,4,T,2:00PM,3:50PM,Ngom,J-ROWL 2C22,24,7,17,PHYS,2020-01-13,2020-05-08,SPRING 2020,91014,2620,02
FUNDAMENTALS OF OPTICS,LEC,4,F,2:00PM,3:50PM,Ngom,J-ROWL 2C22,24,7,17,PHYS,2020-01-13,2020-05-08,SPRING 2020,91014,2620,02
FUNDAMENTALS OF OPTICS,LAB,4,W,2:00PM,3:50PM,Staff,J-ROWL 2W05,24,7,17,PHYS,2020-01-13,2020-05-08,SPRING 2020,91014,2620,02
READINGS IN PHYSICS,,1-6,,,,Staff,,0,0,0,PHYS,2020-01-13,2020-05-08,SPRING 2020,91530,2940,00
INTRO TO PHYSICS TEACHING,LEC,2,,,,Persans,,47,47,0,PHYS,2020-01-13,2020-05-08,SPRING 2020,93564,2960,01
PARTICLE ASTROPHYSICS,LEC,4,MR,12:00PM,1:50PM,Brown,LOW 4034,25,6,19,PHYS,2020-01-13,2020-05-08,SPRING 2020,94905,2961,01
INTRO QUANTUM MECH,LEC,4,MR,10:00AM,11:50AM,Meunier,EATON 215,0,48,-48,PHYS,2020-01-13,2020-05-08,SPRING 2020,91104,4100,01
INTRO QUANTUM MECH,REC,4,W,12:00PM,12:50PM,Meunier,EATON 215,0,48,-48,PHYS,2020-01-13,2020-05-08,SPRING 2020,91104,4100,01
ELECTROMAGNETIC THEORY,LEC,4,MR,2:00PM,3:50PM,Wilke,J-ROWL 2C30,48,34,14,PHYS,2020-01-13,2020-05-08,SPRING 2020,91147,4210,01
GENERAL RELATIVITY,LEC,4,TF,10:00AM,11:50AM,Giedt,CARNEG 106,20,17,3,PHYS,2020-01-13,2020-05-08,SPRING 2020,93893,4240,01
THEORETICAL MECHANICS,LEC,4,TF,8:00AM,9:50AM,Martin,CARNEG 113,90,79,11,PHYS,2020-01-13,2020-05-08,SPRING 2020,94922,4330,01
THERMODYN & STAT MECH,LEC,4,TF,12:00PM,1:50PM,Terrones M,LOW 3051,45,59,-14,PHYS,2020-01-13,2020-05-08,SPRING 2020,91155,4420,01
COMPUTATIONAL PHYSICS,LEC,4,TF,2:00PM,3:50PM,West,J-ROWL 2C25,30,22,8,PHYS,2020-01-13,2020-05-08,SPRING 2020,93192,4810,01
CULMINATING EXPERIENCE PROJECT,LEC,1,,,,Persans/Meunier,,0,0,0,PHYS,2020-01-13,2020-05-08,SPRING 2020,93251,4910,01
READINGS IN PHYS,LEC,0-8,,,,Staff,,0,0,0,PHYS,2020-01-13,2020-05-08,SPRING 2020,91531,4940,00
PHYSICS EDUCATION SEMINAR,LEC,2,,,,Persans,,24,23,1,PHYS,2020-01-13,2020-05-08,SPRING 2020,92644,4960,01
ELECTRODYNAMICS,LEC,4,MR,10:00AM,11:50AM,Schroeder,J-ROWL 2C25,25,14,11,PHYS,2020-01-13,2020-05-08,SPRING 2020,92368,6410,01
QUANTUM MECHANICS II,LEC,4,MR,8:00AM,9:50AM,Korniss,SAGE 3510,30,14,16,PHYS,2020-01-13,2020-05-08,SPRING 2020,92370,6520,01
PHYSICS COLLOQUIUM,LEC,1,W,4:00PM,5:50PM,Wilke,LOW 3051,50,21,29,PHYS,2020-01-13,2020-05-08,SPRING 2020,91411,6900,02
READINGS IN PHYS,,1-12,,,,Staff,,0,0,0,PHYS,2020-01-13,2020-05-08,SPRING 2020,91532,6940,00
RECENT DEV IN COND MATTER PHYS,LEC,2,R,2:00PM,3:50PM,Zhang,SAGE 2112,15,8,7,PHYS,2020-01-13,2020-05-08,SPRING 2020,95722,6960,02
MASTER'S PROJECT,LEC,1-9,,,,Giedt,,25,1,24,PHYS,2020-01-13,2020-05-08,SPRING 2020,92511,6980,01
MASTER'S PROJECT,LEC,1-9,,,,Ngom,,5,1,4,PHYS,2020-01-13,2020-05-08,SPRING 2020,93091,6980,02
MASTER'S PROJECT,LEC,3,,,,Persans,,10,0,10,PHYS,2020-01-13,2020-05-08,SPRING 2020,93128,6980,03
MASTER'S PROJECT,LEC,1-9,,,,Newberg,,10,1,9,PHYS,2020-01-13,2020-05-08,SPRING 2020,93417,6980,04
MASTER'S PROJECT,LEC,1-9,,,,Meunier,,0,0,0,PHYS,2020-01-13,2020-05-08,SPRING 2020,93552,6980,05
MASTER'S PROJECT,LEC,1-9,,,,Wertz,,10,0,10,PHYS,2020-01-13,2020-05-08,SPRING 2020,95004,6980,06
MASTER'S PROJECT,LEC,1-9,,,,Wetzel,,5,0,5,PHYS,2020-01-13,2020-05-08,SPRING 2020,93566,6980,07
MASTER'S PROJECT,LEC,1-9,,,,Wilke,,10,0,10,PHYS,2020-01-13,2020-05-08,SPRING 2020,93578,6980,08
MASTER'S PROJECT,LEC,1-9,,,,Wang,,10,0,10,PHYS,2020-01-13,2020-05-08,SPRING 2020,93760,6980,11
MASTER'S PROJECT,LEC,1-9,,,,Lu,,10,0,10,PHYS,2020-01-13,2020-05-08,SPRING 2020,94339,6980,14
MASTER'S PROJECT,LEC,1-9,,,,Lin,,10,0,10,PHYS,2020-01-13,2020-05-08,SPRING 2020,94343,6980,15
MASTER'S PROJECT,LEC,1-9,,,,Terrones M,,10,1,9,PHYS,2020-01-13,2020-05-08,SPRING 2020,94361,6980,16
MASTER'S PROJECT,LEC,1-9,,,,Zhang,,10,0,10,PHYS,2020-01-13,2020-05-08,SPRING 2020,94613,6980,17
MASTER'S PROJECT,LEC,1-9,,,,Brown,,1,0,1,PHYS,2020-01-13,2020-05-08,SPRING 2020,94664,6980,18
MASTER'S PROJECT,LEC,1-9,,,,Lu,,1,0,1,PHYS,2020-01-13,2020-05-08,SPRING 2020,94419,6980,50
MASTER'S THESIS,LEC,1-12,,,,Lewis,,10,0,10,PHYS,2020-01-13,2020-05-08,SPRING 2020,92639,6990,01
MASTER'S THESIS,LEC,1-12,,,,Wertz,,10,0,10,PHYS,2020-01-13,2020-05-08,SPRING 2020,94985,6990,02
MASTER'S THESIS,LEC,1-12,,,,Giedt,,10,0,10,PHYS,2020-01-13,2020-05-08,SPRING 2020,93418,6990,04
MASTER'S THESIS,LEC,1-12,,,,Wang,,10,0,10,PHYS,2020-01-13,2020-05-08,SPRING 2020,92682,6990,05
MASTER'S THESIS,LEC,3,,,,Lu,,10,0,10,PHYS,2020-01-13,2020-05-08,SPRING 2020,92953,6990,06
DISSERTATION,LEC,1-15,,,,Korniss,,10,2,8,PHYS,2020-01-13,2020-05-08,SPRING 2020,91195,9990,01
DISSERTATION,LEC,1-15,,,,Terrones M,,10,3,7,PHYS,2020-01-13,2020-05-08,SPRING 2020,91196,9990,02
DISSERTATION,LEC,1-15,,,,Meunier,,10,4,6,PHYS,2020-01-13,2020-05-08,SPRING 2020,94988,9990,04
DISSERTATION,LEC,1-15,,,,Ngom,,10,0,10,PHYS,2020-01-13,2020-05-08,SPRING 2020,92583,9990,05
DISSERTATION,LEC,1-15,,,,Lin,,10,1,9,PHYS,2020-01-13,2020-05-08,SPRING 2020,92172,9990,06
DISSERTATION,LEC,1-15,,,,Wilke,,10,0,10,PHYS,2020-01-13,2020-05-08,SPRING 2020,91212,9990,07
DISSERTATION,LEC,1-15,,,,Sundararam,,10,2,8,PHYS,2020-01-13,2020-05-08,SPRING 2020,95049,9990,08
DISSERTATION,LEC,1-15,,,,Wang,,10,0,10,PHYS,2020-01-13,2020-05-08,SPRING 2020,91239,9990,09
DISSERTATION,LEC,1-15,,,,Newberg,,10,2,8,PHYS,2020-01-13,2020-05-08,SPRING 2020,92183,9990,11
DISSERTATION,LEC,1-15,,,,Giedt,,10,2,8,PHYS,2020-01-13,2020-05-08,SPRING 2020,92604,9990,14
DISSERTATION,LEC,1-15,,,,Lu,,10,1,9,PHYS,2020-01-13,2020-05-08,SPRING 2020,91325,9990,16
DISSERTATION,LEC,1-15,,,,Lewis,,10,0,10,PHYS,2020-01-13,2020-05-08,SPRING 2020,93014,9990,17
DISSERTATION,LEC,1-15,,,,Persans,,10,0,10,PHYS,2020-01-13,2020-05-08,SPRING 2020,92195,9990,18
DISSERTATION,LEC,1-15,,,,Wetzel,,10,0,10,PHYS,2020-01-13,2020-05-08,SPRING 2020,91541,9990,21
DISSERTATION,LEC,1-15,,,,Zhang,,10,1,9,PHYS,2020-01-13,2020-05-08,SPRING 2020,93748,9990,23
DISSERTATION,LEC,1-15,,,,Shur,,10,0,10,PHYS,2020-01-13,2020-05-08,SPRING 2020,93575,9990,24
DISSERTATION,LEC,1-15,,,,Wertz,,10,2,8,PHYS,2020-01-13,2020-05-08,SPRING 2020,94659,9990,27
DISSERTATION,LEC,1-15,,,,Yamaguchi,,10,0,10,PHYS,2020-01-13,2020-05-08,SPRING 2020,91869,9990,28
DISSERTATION,LEC,1-15,,,,Brown,,10,4,6,PHYS,2020-01-13,2020-05-08,SPRING 2020,93941,9990,31
GENERAL PSYCHOLOGY,LEC,4,MR,10:00AM,11:50AM,Hubbell,WEST AUD,300,68,232,PSYC,2020-01-13,2020-05-08,SPRING 2020,91080,1200,01
GENERAL PSYCHOLOGY,LEC,4,MR,12:00PM,1:50PM,Hubbell,WEST AUD,300,105,195,PSYC,2020-01-13,2020-05-08,SPRING 2020,91037,1200,02
CRITICAL THINKING,LEC,4,MR,2:00PM,3:50PM,Milanese,RCKTTS 211,40,14,26,PSYC,2020-01-13,2020-05-08,SPRING 2020,91341,2100,01
CRITICAL THINKING,LEC,4,MR,2:00PM,3:50PM,Van Heuvel,RCKTTS 211,41,14,27,PSYC,2020-01-13,2020-05-08,SPRING 2020,95383,2100,02
INTRO. TO COGNITIVE SCIENCE,LEC,4,MR,4:00PM,5:50PM,Van Heuvel,CARNEG 201,5,6,-1,PSYC,2020-01-13,2020-05-08,SPRING 2020,91414,2120,01
RESEARCH METHODS & STATS I,LEC,4,MR,10:00AM,11:50AM,Kalsher,TROY 2015,19,17,2,PSYC,2020-01-13,2020-05-08,SPRING 2020,95127,2310,01
RESEARCH METHODS & STATS I,STU,4,MR,10:00AM,11:50AM,Kalsher,TROY 2015,11,11,0,PSYC,2020-01-13,2020-05-08,SPRING 2020,95585,2310,02
SOCIAL PSYCHOLOGY,LEC,4,TF,8:00AM,9:50AM,VerWys,WEST AUD,80,80,0,PSYC,2020-01-13,2020-05-08,SPRING 2020,91154,2730,01
GAUGE THEORY-HIGHER COGNITION,LEC,4,TF,2:00PM,3:50PM,Yang,CARNEG 205,19,24,-5,PSYC,2020-01-13,2020-05-08,SPRING 2020,94915,2960,01
MOTIVATION & PERFORMANCE,LEC,4,MR,10:00AM,11:50AM,Noble,CARNEG 106,25,24,1,PSYC,2020-01-13,2020-05-08,SPRING 2020,92955,4110,01
MOTIVATION & PERFORMANCE,LEC,4,MR,10:00AM,11:50AM,Noble,CARNEG 106,5,6,-1,PSYC,2020-01-13,2020-05-08,SPRING 2020,94956,4110,02
INDUSTRIAL & ORG'L PSYCHOLOGY,LEC,4,TF,10:00AM,11:50AM,Traver,RCKTTS 211,40,44,-4,PSYC,2020-01-13,2020-05-08,SPRING 2020,93169,4200,01
INDUSTRIAL & ORG'L PSYCHOLOGY,LEC,4,TF,10:00AM,11:50AM,Traver,RCKTTS 211,20,17,3,PSYC,2020-01-13,2020-05-08,SPRING 2020,94787,4200,02
BEHAVIORAL NEUROSCIENCE,LEC,4,TF,12:00PM,1:50PM,Walf,LOW 3039,10,10,0,PSYC,2020-01-13,2020-05-08,SPRING 2020,93236,4320,01
BEHAVIORAL NEUROSCIENCE,LEC,4,TF,12:00PM,1:50PM,Walf,LOW 3039,5,6,-1,PSYC,2020-01-13,2020-05-08,SPRING 2020,94791,4320,02
INTRO TO COG NEUROSCIENCE,LEC,4,T,2:00PM,3:50PM,Walf,LOW 3116,5,6,-1,PSYC,2020-01-13,2020-05-08,SPRING 2020,93747,4330,01
INTRO TO COG NEUROSCIENCE,LEC,4,F,2:00PM,3:50PM,Walf,LOW 3130,5,6,-1,PSYC,2020-01-13,2020-05-08,SPRING 2020,93747,4330,01
INTRO TO COG NEUROSCIENCE,LEC,4,T,2:00PM,3:50PM,Walf,LOW 3116,10,10,0,PSYC,2020-01-13,2020-05-08,SPRING 2020,94788,4330,02
INTRO TO COG NEUROSCIENCE,LEC,4,F,2:00PM,3:50PM,Walf,LOW 3130,10,10,0,PSYC,2020-01-13,2020-05-08,SPRING 2020,94788,4330,02
MATH METHODS IN PSYC SCI,LEC,4,MR,2:00PM,3:50PM,Sims,SAGE 2704,9,9,0,PSYC,2020-01-13,2020-05-08,SPRING 2020,95710,4350,01
MATH METHODS IN PSYC SCI,LEC,4,MR,2:00PM,3:50PM,Sims,SAGE 2704,10,5,5,PSYC,2020-01-13,2020-05-08,SPRING 2020,95711,4350,02
COGNITIVE PSYCHOLOGY,LEC,4,TF,12:00PM,1:50PM,Sims,DARRIN 337,60,58,2,PSYC,2020-01-13,2020-05-08,SPRING 2020,95586,4370,01
COGNITIVE PSYCHOLOGY,LEC,4,TF,12:00PM,1:50PM,Sims,DARRIN 337,20,19,1,PSYC,2020-01-13,2020-05-08,SPRING 2020,95587,4370,02
PERSONALITY,LEC,4,MR,8:00AM,9:50AM,VerWys,SAGE 3704,40,44,-4,PSYC,2020-01-13,2020-05-08,SPRING 2020,91148,4400,01
PSYCHOLOGY OF MINDFULNESS,LEC,4,TF,2:00PM,3:50PM,Traver,CARNEG 210,10,12,-2,PSYC,2020-01-13,2020-05-08,SPRING 2020,95636,4430,01
PSYCHOLOGY OF MINDFULNESS,LEC,4,TF,2:00PM,3:50PM,Traver,CARNEG 210,9,6,3,PSYC,2020-01-13,2020-05-08,SPRING 2020,95637,4430,02
LEARNING,LEC,4,MR,2:00PM,3:50PM,Hubbell,LOW 3051,80,35,45,PSYC,2020-01-13,2020-05-08,SPRING 2020,91149,4450,01
DRUGS SOCIETY & BEHAVIOR,LEC,4,MR,6:00PM,7:50PM,Reid,DARRIN 330,0,89,-89,PSYC,2020-01-13,2020-05-08,SPRING 2020,91377,4500,01
COGNITIVE MODELING,LEC,4,TF,10:00AM,11:50AM,Schoelles,LOW 4034,24,0,24,PSYC,2020-01-13,2020-05-08,SPRING 2020,93896,4510,01
STRESS AND THE BRAIN,LEC,4,MR,12:00PM,1:50PM,Walf,SAGE 4112,10,13,-3,PSYC,2020-01-13,2020-05-08,SPRING 2020,93627,4610,01
ABNORMAL PSYCHOLOGY,LEC,4,TW,6:00PM,7:50PM,Reid,LOW 4040,19,14,5,PSYC,2020-01-13,2020-05-08,SPRING 2020,94230,4720,01
POSITIVE PSYCHOLOGY,LEC,4,TF,12:00PM,1:50PM,Traver,RCKTTS 203,120,119,1,PSYC,2020-01-13,2020-05-08,SPRING 2020,94632,4730,01
POSITIVE PSYCHOLOGY,LEC,4,TF,12:00PM,1:50PM,Traver,RCKTTS 203,40,38,2,PSYC,2020-01-13,2020-05-08,SPRING 2020,94789,4730,02
FORENSIC PSYCHOLOGY,LEC,4,MR,12:00PM,1:50PM,VerWys,SAGE 4510,60,58,2,PSYC,2020-01-13,2020-05-08,SPRING 2020,92533,4750,01
SPORTS PSYCHOLOGY SEMINAR,LEC,4,W,10:00AM,11:50AM,Hubbell,CARNEG 201,0,16,-16,PSYC,2020-01-13,2020-05-08,SPRING 2020,94229,4800,01
SPORTS PSYCHOLOGY SEMINAR,LEC,4,W,1:00PM,2:50PM,Hubbell,CARNEG 201,0,16,-16,PSYC,2020-01-13,2020-05-08,SPRING 2020,94229,4800,01
READINGS IN PSYC,,1-12,,,,Staff,,0,0,0,PSYC,2020-01-13,2020-05-08,SPRING 2020,91533,4940,00
PRINCIPLES-ECONOMIC MECHANICS,LEC,4,TF,12:00PM,1:50PM,Yang,CARNEG 205,19,24,-5,PSYC,2020-01-13,2020-05-08,SPRING 2020,93677,4961,01
UNDERGRADUATE THESIS,LEC,1-6,,,,McShane,,0,0,0,PSYC,2020-01-13,2020-05-08,SPRING 2020,94021,4990,03
UNDERGRADUATE THESIS,LEC,1-6,,,,Traver,,0,0,0,PSYC,2020-01-13,2020-05-08,SPRING 2020,93395,4990,17
UNDERGRADUATE THESIS,LEC,1-6,,,,Walf,,1,1,0,PSYC,2020-01-13,2020-05-08,SPRING 2020,94661,4990,20
"SCIENCE,TECH AND SOCIETY",REC,4,F,2:00PM,3:50PM,Schaffer,SAGE 3510,19,16,3,STSH,2020-01-13,2020-05-08,SPRING 2020,92556,1110,01
"SCIENCE,TECH AND SOCIETY",LEC,4,T,2:00PM,3:50PM,Schaffer,LOW 3039,19,16,3,STSH,2020-01-13,2020-05-08,SPRING 2020,92556,1110,01
"SCIENCE,TECH AND SOCIETY",LEC,4,F,2:00PM,3:50PM,Schaffer,SAGE 3510,19,17,2,STSH,2020-01-13,2020-05-08,SPRING 2020,92555,1110,02
"SCIENCE,TECH AND SOCIETY",REC,4,T,2:00PM,3:50PM,Schaffer,SAGE 3101,19,17,2,STSH,2020-01-13,2020-05-08,SPRING 2020,92555,1110,02
"SCIENCE,TECHNOLOGY AND SOCIETY",REC,4,T,2:00PM,3:50PM,Schaffer,CARNEG 106,19,17,2,STSH,2020-01-13,2020-05-08,SPRING 2020,94807,1110,03
"SCIENCE,TECHNOLOGY AND SOCIETY",LEC,4,F,2:00PM,3:50PM,Schaffer,SAGE 3510,19,17,2,STSH,2020-01-13,2020-05-08,SPRING 2020,94807,1110,03
READINGS IN STSH,,1-6,,,,Staff,,0,0,0,STSH,2020-01-13,2020-05-08,SPRING 2020,92322,2940,00
BIOETHICS,LEC,4,MR,10:00AM,11:50AM,Cook,SAGE 3704,7,5,2,STSH,2020-01-13,2020-05-08,SPRING 2020,94234,4250,01
SUSTAINABILITY CAREERS,LEC,4,TF,12:00PM,1:50PM,Costelloe-,SAGE 5711,19,11,8,STSH,2020-01-13,2020-05-08,SPRING 2020,95859,4300,01
ENVIRONMENTAL PHILOSOPHY,LEC,4,TF,2:00PM,3:50PM,Thero,SAGE 4112,10,14,-4,STSH,2020-01-13,2020-05-08,SPRING 2020,95638,4340,01
"MEDICINE, CULTURE & SOCIETY",LEC,4,MR,2:00PM,3:50PM,Cook,LOW 4034,25,15,10,STSH,2020-01-13,2020-05-08,SPRING 2020,95712,4400,01
DRUGS IN HISTORY,LEC,4,TF,10:00AM,11:50AM,Campbell,CARNEG 208,10,9,1,STSH,2020-01-13,2020-05-08,SPRING 2020,95291,4430,01
HISTORY OF SCI & TECH,LEC,4,TF,10:00AM,11:50AM,Tozzi,SAGE 2715,19,15,4,STSH,2020-01-13,2020-05-08,SPRING 2020,95634,4530,01
ENVIRONMENTAL LAW,LEC,4,M,10:00AM,11:50AM,Howard,SAGE 2112,19,17,2,STSH,2020-01-13,2020-05-08,SPRING 2020,95714,4700,01
ENVIRONMENTAL LAW,LEC,4,R,10:00AM,11:50AM,Howard,LOW 3045,19,17,2,STSH,2020-01-13,2020-05-08,SPRING 2020,95714,4700,01
CONSUMER CULTURE,LEC,4,MR,2:00PM,3:50PM,Akera,DARRIN 236,19,4,15,STSH,2020-01-13,2020-05-08,SPRING 2020,95858,4720,01
PUBLIC SVC & SOCIAL JUSTICE,LEC,4,MR,4:00PM,5:50PM,Howard,SAGE 3705,19,2,17,STSH,2020-01-13,2020-05-08,SPRING 2020,93629,4800,01
READINGS IN STSH,,1-6,,,,Staff,,0,0,0,STSH,2020-01-13,2020-05-08,SPRING 2020,91610,4940,00
HISTORY OF AN AMERICAN CITY,LEC,4,TF,12:00PM,1:50PM,Tozzi,SAGE 5203,19,13,6,STSH,2020-01-13,2020-05-08,SPRING 2020,95972,4963,01
DSGN & INNOVATION SENIOR PROJ,LEC,4,W,1:00PM,4:50PM,Velho,SAGE 2211,17,3,14,STSH,2020-01-13,2020-05-08,SPRING 2020,95560,4970,01
READINGS IN STSH,,1-6,,,,Staff,,0,0,0,STSH,2020-01-13,2020-05-08,SPRING 2020,91611,6940,00
"SCIENCE, TECH AND SOCIETY",REC,4,T,2:00PM,3:50PM,Schaffer,LOW 3039,19,19,0,STSS,2020-01-13,2020-05-08,SPRING 2020,93628,1110,01
"SCIENCE, TECH AND SOCIETY",LEC,4,F,2:00PM,3:50PM,Schaffer,SAGE 3510,19,19,0,STSS,2020-01-13,2020-05-08,SPRING 2020,93628,1110,01
"SCIENCE, TECH AND SOCIETY",REC,4,T,2:00PM,3:50PM,Schaffer,SAGE 3101,19,19,0,STSS,2020-01-13,2020-05-08,SPRING 2020,91038,1110,02
"SCIENCE, TECH AND SOCIETY",LEC,4,F,2:00PM,3:50PM,Schaffer,SAGE 3510,19,19,0,STSS,2020-01-13,2020-05-08,SPRING 2020,91038,1110,02
"SCIENCE, TECH AND SOCIETY",LEC,4,F,2:00PM,3:50PM,Schaffer,SAGE 3510,19,21,-2,STSS,2020-01-13,2020-05-08,SPRING 2020,95559,1110,03
"SCIENCE, TECH AND SOCIETY",REC,4,T,2:00PM,3:50PM,Schaffer,CARNEG 106,19,21,-2,STSS,2020-01-13,2020-05-08,SPRING 2020,95559,1110,03
"SCIENCE, TECH AND SOCIETY",LEC,4,F,2:00PM,3:50PM,Schaffer,SAGE 3510,19,18,1,STSS,2020-01-13,2020-05-08,SPRING 2020,95633,1110,04
"SCIENCE, TECH AND SOCIETY",REC,4,T,2:00PM,3:50PM,Schaffer,SAGE 5711,19,18,1,STSS,2020-01-13,2020-05-08,SPRING 2020,95633,1110,04
"DESIGN, CULTURE, AND SOCIETY",LEC,4,MR,2:00PM,3:50PM,Winner,VORHES NO,25,17,8,STSS,2020-01-13,2020-05-08,SPRING 2020,92553,2210,01
