course_name,course_type,course_credit_hours,course_days_of_the_week,course_start_time,course_end_time,course_instructor,course_location,course_max_enroll,course_enrolled,course_remained,course_department,course_start_date,course_end_date,semester,course_crn,course_level,course_section,short_name,full_name,description,raw_precoreqs,offer_frequency,prerequisites,corequisites,school
PD: LEADERSHIP COMPETENCIES,LEC,1,W,12:00PM,1:50PM,Chichester,,45,0,45,ENGR,2022-08-29,2022-12-20,FALL 2022,56553,4010,04,ENGR-4010,Professional Development: Leadership Competencies,"Students will study issues associated with working in teams in a modern work environment. Various styles of leadership, the definitions of power and empowerment and their applications in industry and team settings will be studied. Additionally, other topics to be explored include vision, values and attitudes, and organizational culture. The course format will include small and large group discussions, case studies, experiential exercises, and participation from industry guests.",,,[],[],Engineering
PD: LEADERSHIP COMPETENCIES,LEC,1,T,2:00PM,3:50PM,Chichester,,45,0,45,ENGR,2022-08-29,2022-12-20,FALL 2022,56554,4010,05,ENGR-4010,Professional Development: Leadership Competencies,"Students will study issues associated with working in teams in a modern work environment. Various styles of leadership, the definitions of power and empowerment and their applications in industry and team settings will be studied. Additionally, other topics to be explored include vision, values and attitudes, and organizational culture. The course format will include small and large group discussions, case studies, experiential exercises, and participation from industry guests.",,,[],[],Engineering
PD: LEADERSHIP COMPETENCIES,LEC,1,W,10:00AM,11:50AM,Chichester,,45,1,44,ENGR,2022-08-29,2022-12-20,FALL 2022,56555,4010,06,ENGR-4010,Professional Development: Leadership Competencies,"Students will study issues associated with working in teams in a modern work environment. Various styles of leadership, the definitions of power and empowerment and their applications in industry and team settings will be studied. Additionally, other topics to be explored include vision, values and attitudes, and organizational culture. The course format will include small and large group discussions, case studies, experiential exercises, and participation from industry guests.",,,[],[],Engineering
PD: LEADERSHIP COMPETENCIES,LEC,1,R,12:00PM,1:50PM,Chichester,,45,1,44,ENGR,2022-08-29,2022-12-20,FALL 2022,56556,4010,07,ENGR-4010,Professional Development: Leadership Competencies,"Students will study issues associated with working in teams in a modern work environment. Various styles of leadership, the definitions of power and empowerment and their applications in industry and team settings will be studied. Additionally, other topics to be explored include vision, values and attitudes, and organizational culture. The course format will include small and large group discussions, case studies, experiential exercises, and participation from industry guests.",,,[],[],Engineering
PD: LEADERSHIP COMPETENCIES,LEC,1,R,2:00PM,3:50PM,Chichester,,30,0,30,ENGR,2022-08-29,2022-12-20,FALL 2022,56557,4010,08,ENGR-4010,Professional Development: Leadership Competencies,"Students will study issues associated with working in teams in a modern work environment. Various styles of leadership, the definitions of power and empowerment and their applications in industry and team settings will be studied. Additionally, other topics to be explored include vision, values and attitudes, and organizational culture. The course format will include small and large group discussions, case studies, experiential exercises, and participation from industry guests.",,,[],[],Engineering
PD: LEADERSHIP COMPETENCIES,LEC,1,R,8:00AM,9:50AM,Chichester,,45,3,42,ENGR,2022-08-29,2022-12-20,FALL 2022,56781,4010,09,ENGR-4010,Professional Development: Leadership Competencies,"Students will study issues associated with working in teams in a modern work environment. Various styles of leadership, the definitions of power and empowerment and their applications in industry and team settings will be studied. Additionally, other topics to be explored include vision, values and attitudes, and organizational culture. The course format will include small and large group discussions, case studies, experiential exercises, and participation from industry guests.",,,[],[],Engineering
PD: LEADERSHIP COMPETENCIES,LEC,1,T,10:00AM,11:50AM,Chichester,,40,0,40,ENGR,2022-08-29,2022-12-20,FALL 2022,57857,4010,11,ENGR-4010,Professional Development: Leadership Competencies,"Students will study issues associated with working in teams in a modern work environment. Various styles of leadership, the definitions of power and empowerment and their applications in industry and team settings will be studied. Additionally, other topics to be explored include vision, values and attitudes, and organizational culture. The course format will include small and large group discussions, case studies, experiential exercises, and participation from industry guests.",,,[],[],Engineering
BUSINESS ISSUES FOR ENGR & SCI,LEC,4,F,9:00AM,11:50AM,Stewart,,10,0,10,ENGR,2022-08-29,2022-12-20,FALL 2022,55459,4100,01,ENGR-4100,Business Issues for Engineers and Scientists,"Investigates business-related considerations in successfully commercializing new technology in a new venture or within an existing enterprise: market and customer analysis, beating the competition, planning and managing for profitability, high-tech marketing and sales, and business partnerships and acquisitions. Not a general management course; focuses explicitly on what is relevant for engineers and scientists working in a commercial environment. For junior/senior undergraduate or graduate students.",,,[],[],Engineering
MANUFACTURING PROC & SYS LAB I,LAB,4,MR,2:00PM,4:50PM,Chiappone/Oligny/Samu,,20,0,20,ENGR,2022-08-29,2022-12-20,FALL 2022,58062,4710,01,ENGR-4710,Manufacturing Processes and Systems Laboratory I,"Manufacturing theory, laboratory experimentation, and manufacturing systems design and development comprised of selected modern manufacturing technologies. Technologies include robotics and automation, injection molding, computer numerically controlled (CNC) machining, metal forming, inspection, rapid prototyping, and advanced manufacturing topics. Student teams apply lessons to develop a proposal to produce a product requiring multiple coordinated manufacturing processes. Students prepare technical documentation for communicating key engineering and management aspects of the developed manufacturing system to a separate fabrication group.  Prerequisites/Corequisites: Prerequisites: Both ENGR 1300 and ENGR 2710 are suggested.",,,[],[],Engineering
MANUFACTURING PROC & SYS LAB I,LEC,4,W,12:00PM,1:50PM,Chiappone/Oligny/Samu,,20,0,20,ENGR,2022-08-29,2022-12-20,FALL 2022,58062,4710,01,ENGR-4710,Manufacturing Processes and Systems Laboratory I,"Manufacturing theory, laboratory experimentation, and manufacturing systems design and development comprised of selected modern manufacturing technologies. Technologies include robotics and automation, injection molding, computer numerically controlled (CNC) machining, metal forming, inspection, rapid prototyping, and advanced manufacturing topics. Student teams apply lessons to develop a proposal to produce a product requiring multiple coordinated manufacturing processes. Students prepare technical documentation for communicating key engineering and management aspects of the developed manufacturing system to a separate fabrication group.  Prerequisites/Corequisites: Prerequisites: Both ENGR 1300 and ENGR 2710 are suggested.",,,[],[],Engineering
MANUFACTURING PROC & SYS LAB I,LAB,4,MR,10:00AM,12:50PM,Chiappone/Oligny/Samu,,20,0,20,ENGR,2022-08-29,2022-12-20,FALL 2022,58063,4710,02,ENGR-4710,Manufacturing Processes and Systems Laboratory I,"Manufacturing theory, laboratory experimentation, and manufacturing systems design and development comprised of selected modern manufacturing technologies. Technologies include robotics and automation, injection molding, computer numerically controlled (CNC) machining, metal forming, inspection, rapid prototyping, and advanced manufacturing topics. Student teams apply lessons to develop a proposal to produce a product requiring multiple coordinated manufacturing processes. Students prepare technical documentation for communicating key engineering and management aspects of the developed manufacturing system to a separate fabrication group.  Prerequisites/Corequisites: Prerequisites: Both ENGR 1300 and ENGR 2710 are suggested.",,,[],[],Engineering
MANUFACTURING PROC & SYS LAB I,LEC,4,W,12:00PM,1:50PM,Chiappone/Oligny/Samu,,20,0,20,ENGR,2022-08-29,2022-12-20,FALL 2022,58063,4710,02,ENGR-4710,Manufacturing Processes and Systems Laboratory I,"Manufacturing theory, laboratory experimentation, and manufacturing systems design and development comprised of selected modern manufacturing technologies. Technologies include robotics and automation, injection molding, computer numerically controlled (CNC) machining, metal forming, inspection, rapid prototyping, and advanced manufacturing topics. Student teams apply lessons to develop a proposal to produce a product requiring multiple coordinated manufacturing processes. Students prepare technical documentation for communicating key engineering and management aspects of the developed manufacturing system to a separate fabrication group.  Prerequisites/Corequisites: Prerequisites: Both ENGR 1300 and ENGR 2710 are suggested.",,,[],[],Engineering
ENGINEERING ECONOMICS,LEC,3,MR,8:00AM,9:50AM,Reilly,,50,0,50,ENGR,2022-08-29,2022-12-20,FALL 2022,56133,4760,01,ENGR-4760,Engineering Economics,"The objective is to help engineering students recognize and understand the importance of cost factors that are inherent in all engineering decisions. Development of ability to handle engineering problems that involve economic factors. The course includes economic environment, selections in present economy, value analysis, critical path economy, interest and money-time relationships, depreciation and valuation, capital financing and budgeting, basic methods for undertaking economic studies, risk, uncertainty and sensitivity, selections between alternatives, fixed, increment, and sunk costs, the effects of income taxes in economic studies, replacement studies, minimum cost formulas, economic studies of public projects, economic studies in public utilities. Effects of inflation are considered at each step. Students cannot obtain credit for both this course and ENGR 4750.",,,[],[],Engineering
ENGINEERING ECONOMICS,LEC,3,MR,10:00AM,11:20AM,Reilly,,50,0,50,ENGR,2022-08-29,2022-12-20,FALL 2022,59335,4760,02,ENGR-4760,Engineering Economics,"The objective is to help engineering students recognize and understand the importance of cost factors that are inherent in all engineering decisions. Development of ability to handle engineering problems that involve economic factors. The course includes economic environment, selections in present economy, value analysis, critical path economy, interest and money-time relationships, depreciation and valuation, capital financing and budgeting, basic methods for undertaking economic studies, risk, uncertainty and sensitivity, selections between alternatives, fixed, increment, and sunk costs, the effects of income taxes in economic studies, replacement studies, minimum cost formulas, economic studies of public projects, economic studies in public utilities. Effects of inflation are considered at each step. Students cannot obtain credit for both this course and ENGR 4750.",,,[],[],Engineering
BUSINESS ISSUES FOR ENGR & SCI,LEC,3,F,9:00AM,11:50AM,Stewart,,5,0,5,ENGR,2022-08-29,2022-12-20,FALL 2022,55460,6100,01,ENGR-6100,Business Issues for Engineers and Scientists,"Investigates business-related considerations in successfully commercializing new technology in a new venture or within an existing enterprise: market and customer analysis, beating the competition, planning and managing for profitability, high-tech marketing and sales, and business partnerships and acquisitions. Not a general management course; focuses explicitly on what is relevant for engineers and scientists working in a commercial environment. For junior/senior undergraduate or graduate students.",,,[],[],Engineering
