course_name,course_type,course_credit_hours,course_days_of_the_week,course_start_time,course_end_time,course_instructor,course_location,course_max_enroll,course_enrolled,course_remained,course_department,course_start_date,course_end_date,semester,course_crn,course_level,course_section,short_name,full_name,description,raw_precoreqs,offer_frequency,prerequisites,corequisites,school
CALCULUS I,LEC,4,MR,12:00PM,1:50PM,Galo da Si,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61967,1010,25,MATH-1010,Calculus I,,,,[],[],Science
CALCULUS I,TES,4,W,2:00PM,3:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61967,1010,25,MATH-1010,Calculus I,,,,[],[],Science
CALCULUS I,LEC,4,MR,12:00PM,1:50PM,Galo da Si,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61968,1010,26,MATH-1010,Calculus I,,,,[],[],Science
CALCULUS I,TES,4,W,2:00PM,3:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61968,1010,26,MATH-1010,Calculus I,,,,[],[],Science
CALCULUS I,LEC,4,MR,12:00PM,1:50PM,Galo da Si,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61969,1010,27,MATH-1010,Calculus I,,,,[],[],Science
CALCULUS I,TES,4,W,2:00PM,3:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61969,1010,27,MATH-1010,Calculus I,,,,[],[],Science
CALCULUS I,LEC,4,MR,12:00PM,1:50PM,Galo da Si,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61970,1010,28,MATH-1010,Calculus I,,,,[],[],Science
CALCULUS I,TES,4,W,2:00PM,3:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61970,1010,28,MATH-1010,Calculus I,,,,[],[],Science
CALCULUS II,LEC,4,MR,10:00AM,11:20AM,Galo da Si,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60029,1020,01,MATH-1020,Calculus II,,,,[],[],Science
CALCULUS II,REC,4,T,8:00AM,8:50AM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60029,1020,01,MATH-1020,Calculus II,,,,[],[],Science
CALCULUS II,REC,4,T,9:00AM,9:50AM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60030,1020,02,MATH-1020,Calculus II,,,,[],[],Science
CALCULUS II,LEC,4,MR,10:00AM,11:20AM,Galo da Si,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60030,1020,02,MATH-1020,Calculus II,,,,[],[],Science
CALCULUS II,REC,4,F,8:00AM,9:50AM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60031,1020,03,MATH-1020,Calculus II,,,,[],[],Science
CALCULUS II,LEC,4,MR,10:00AM,11:20AM,Galo da Si,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60031,1020,03,MATH-1020,Calculus II,,,,[],[],Science
CALCULUS II,REC,4,F,9:00AM,9:50AM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60032,1020,04,MATH-1020,Calculus II,,,,[],[],Science
CALCULUS II,LEC,4,MR,10:00AM,11:20AM,Galo da Si,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60032,1020,04,MATH-1020,Calculus II,,,,[],[],Science
CALCULUS II,LEC,4,MR,4:00PM,5:20PM,Galo da Si,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60033,1020,05,MATH-1020,Calculus II,,,,[],[],Science
CALCULUS II,REC,4,T,12:00PM,12:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60033,1020,05,MATH-1020,Calculus II,,,,[],[],Science
CALCULUS II,LEC,4,MR,4:00PM,5:20PM,Galo da Si,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60034,1020,06,MATH-1020,Calculus II,,,,[],[],Science
CALCULUS II,REC,4,T,1:00PM,1:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60034,1020,06,MATH-1020,Calculus II,,,,[],[],Science
CALCULUS II,LEC,4,MR,4:00PM,5:20PM,Galo da Si,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60035,1020,07,MATH-1020,Calculus II,,,,[],[],Science
CALCULUS II,REC,4,F,12:00PM,12:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60035,1020,07,MATH-1020,Calculus II,,,,[],[],Science
CALCULUS II,LEC,4,MR,4:00PM,5:20PM,Galo da Si,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60036,1020,08,MATH-1020,Calculus II,,,,[],[],Science
CALCULUS II,REC,4,F,1:00PM,1:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60036,1020,08,MATH-1020,Calculus II,,,,[],[],Science
CALCULUS II,LEC,4,MR,12:00PM,1:20PM,Kucinski,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60138,1020,09,MATH-1020,Calculus II,,,,[],[],Science
CALCULUS II,REC,4,T,8:00AM,8:50AM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60138,1020,09,MATH-1020,Calculus II,,,,[],[],Science
CALCULUS II,LEC,4,MR,12:00PM,1:20PM,Kucinski,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60139,1020,10,MATH-1020,Calculus II,,,,[],[],Science
CALCULUS II,REC,4,T,9:00AM,9:50AM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60139,1020,10,MATH-1020,Calculus II,,,,[],[],Science
CALCULUS II,LEC,4,MR,12:00PM,1:20PM,Kucinski,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60199,1020,11,MATH-1020,Calculus II,,,,[],[],Science
CALCULUS II,REC,4,F,8:00AM,8:50AM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60199,1020,11,MATH-1020,Calculus II,,,,[],[],Science
CALCULUS II,LEC,4,MR,12:00PM,1:20PM,Kucinski,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60142,1020,12,MATH-1020,Calculus II,,,,[],[],Science
CALCULUS II,REC,4,F,9:00AM,9:50AM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60142,1020,12,MATH-1020,Calculus II,,,,[],[],Science
"CALC I FOR ARCH, MGMT &  HASS",REC,4,M,8:00AM,8:50AM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60037,1500,01,MATH-1500,"Calculus for Architecture, Management, and HASS",,,,[],[],Science
"CALC I FOR ARCH, MGMT &  HASS",LEC,4,TF,12:00PM,1:20PM,Kam,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60037,1500,01,MATH-1500,"Calculus for Architecture, Management, and HASS",,,,[],[],Science
"CALC I FOR ARCH, MGMT & HASS",LEC,4,TF,12:00PM,1:20PM,Kam,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60038,1500,02,MATH-1500,"Calculus for Architecture, Management, and HASS",,,,[],[],Science
"CALC I FOR ARCH, MGMT & HASS",REC,4,M,9:00AM,9:50AM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60038,1500,02,MATH-1500,"Calculus for Architecture, Management, and HASS",,,,[],[],Science
"CALC I FOR ARCH, MGMT & HASS",LEC,4,TF,12:00PM,1:20PM,Kam,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60860,1500,03,MATH-1500,"Calculus for Architecture, Management, and HASS",,,,[],[],Science
"CALC I FOR ARCH, MGMT & HASS",REC,4,M,12:00PM,12:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60860,1500,03,MATH-1500,"Calculus for Architecture, Management, and HASS",,,,[],[],Science
"CALC I FOR ARCH, MGMT & HASS",LEC,4,TF,12:00PM,1:20PM,Kam,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60102,1500,04,MATH-1500,"Calculus for Architecture, Management, and HASS",,,,[],[],Science
"CALC I FOR ARCH, MGMT & HASS",REC,4,M,1:00PM,1:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60102,1500,04,MATH-1500,"Calculus for Architecture, Management, and HASS",,,,[],[],Science
ART & SCIENCE OF MATH I,LEC,1,W,4:00PM,4:50PM,Staff,,50,0,50,MATH,2023-08-28,2023-12-20,FALL 2023,63872,1900,01,MATH-1900,Art and Science of Mathematics I,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,TF,8:30AM,9:50AM,Zerbetto T,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60039,2010,01,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,M,8:00AM,8:50AM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60039,2010,01,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,TF,8:30AM,9:50AM,Zerbetto T,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60040,2010,02,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,M,9:00AM,9:50AM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60040,2010,02,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,TF,8:30AM,9:50AM,Zerbetto T,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60041,2010,03,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,R,8:00AM,8:50AM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60041,2010,03,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,TF,8:30AM,9:50AM,Zerbetto T,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60042,2010,04,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,R,9:00AM,9:50AM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60042,2010,04,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,TF,10:30AM,11:50AM,Zerbetto T,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60256,2010,05,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,M,12:00PM,12:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60256,2010,05,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,TF,10:30AM,11:50AM,Zerbetto T,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60254,2010,06,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,M,1:00PM,1:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60254,2010,06,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,TF,10:30AM,11:50AM,Zerbetto T,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61685,2010,07,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,R,12:00PM,12:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61685,2010,07,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,TF,10:30AM,11:50AM,Zerbetto T,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60255,2010,08,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,R,1:00PM,1:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60255,2010,08,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,TF,12:30PM,1:50PM,Stevenson,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61469,2010,09,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,M,8:00AM,8:50AM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61469,2010,09,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,TF,12:30PM,1:50PM,Stevenson,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61470,2010,10,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,M,9:00AM,9:50AM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61470,2010,10,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,TF,12:30PM,1:50PM,Stevenson,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61471,2010,11,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,R,8:00AM,8:50AM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61471,2010,11,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,TF,12:30PM,1:50PM,Stevenson,,30,1,29,MATH,2023-08-28,2023-12-20,FALL 2023,61472,2010,12,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,R,9:00AM,9:50AM,Staff,,30,1,29,MATH,2023-08-28,2023-12-20,FALL 2023,61472,2010,12,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,M,4:00PM,4:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61713,2010,13,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,TF,2:30PM,3:50PM,Stevenson,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61713,2010,13,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,TF,2:30PM,3:50PM,Stevenson,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61714,2010,14,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,M,5:00PM,5:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61714,2010,14,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,TF,2:30PM,3:50PM,Stevenson,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61813,2010,15,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,R,4:00PM,4:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61813,2010,15,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,TF,2:30PM,3:50PM,Stevenson,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61814,2010,16,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,R,5:00PM,5:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,61814,2010,16,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,MR,8:30AM,9:50AM,Piper,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,64593,2010,17,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,T,2:00PM,2:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,64593,2010,17,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,MR,8:30AM,9:50AM,Piper,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,64594,2010,18,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,T,3:00PM,3:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,64594,2010,18,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,MR,8:30AM,9:50AM,Piper,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,64595,2010,19,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,F,2:00PM,2:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,64595,2010,19,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,MR,8:30AM,9:50AM,Piper,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,64596,2010,20,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,F,3:00PM,3:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,64596,2010,20,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,MR,2:00PM,3:20PM,Brown,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,64597,2010,21,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,T,8:00AM,8:50AM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,64597,2010,21,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,MR,2:00PM,3:20PM,Brown,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,64598,2010,22,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,T,9:00AM,9:50AM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,64598,2010,22,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,MR,2:00PM,3:20PM,Brown,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,64599,2010,23,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,F,8:00AM,8:50AM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,64599,2010,23,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,LEC,4,MR,2:00PM,3:20PM,Brown,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,64600,2010,24,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
MULTIVAR CALC & MATRIX ALGEBRA,REC,4,F,9:00AM,9:50AM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,64600,2010,24,MATH-2010,Multivariable Calculus and Matrix Algebra,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,LEC,4,MR,10:00AM,11:20AM,Kam,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60388,2400,01,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,REC,4,T,12:00PM,12:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60388,2400,01,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,LEC,4,MR,10:00AM,11:20AM,Kam,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60043,2400,02,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,REC,4,T,1:00PM,1:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60043,2400,02,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,LEC,4,MR,10:00AM,11:20AM,Kam,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60044,2400,03,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,REC,4,F,12:00PM,12:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60044,2400,03,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,LEC,4,MR,10:00AM,11:20AM,Kam,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60045,2400,04,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,REC,4,F,1:00PM,1:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60045,2400,04,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,LEC,4,MR,2:00PM,3:20PM,Kam,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60046,2400,05,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,REC,4,T,2:00PM,2:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60046,2400,05,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,LEC,4,MR,2:00PM,3:20PM,Kam,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60047,2400,06,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,REC,4,T,3:00PM,3:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60047,2400,06,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,LEC,4,MR,2:00PM,3:20PM,Kam,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60177,2400,07,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,REC,4,F,2:00PM,2:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60177,2400,07,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,LEC,4,MR,2:00PM,3:20PM,Kam,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60048,2400,08,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,REC,4,F,3:00PM,3:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60048,2400,08,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,REC,4,M,12:00PM,12:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60049,2400,09,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,LEC,4,TF,12:00PM,1:20PM,Kramer,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60049,2400,09,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,REC,4,M,1:00PM,1:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60050,2400,10,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,LEC,4,TF,12:00PM,1:20PM,Kramer,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60050,2400,10,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,LEC,4,TF,12:00PM,1:20PM,Kramer,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60051,2400,11,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,REC,4,R,12:00PM,12:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60051,2400,11,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,LEC,4,TF,12:00PM,1:20PM,Kramer,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60052,2400,12,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,REC,4,R,1:00PM,1:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60052,2400,12,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,REC,4,T,8:00AM,8:50AM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60200,2400,13,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,LEC,4,M,2:00PM,2:50PM,Holmes,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60200,2400,13,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,STU,4,W,2:00PM,3:50PM,Holmes,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60200,2400,13,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,LEC,4,M,2:00PM,2:50PM,Holmes,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60201,2400,14,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,REC,4,T,9:00AM,9:50AM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60201,2400,14,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,STU,4,W,2:00PM,3:50PM,Holmes,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60201,2400,14,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,LEC,4,M,2:00PM,2:50PM,Holmes,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60389,2400,15,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
INTRO DIFFERENTIAL EQUATIONS,REC,4,T,12:00PM,12:50PM,Staff,,30,0,30,MATH,2023-08-28,2023-12-20,FALL 2023,60389,2400,15,MATH-2400,Introduction to Differential Equations,,,,[],[],Science
